id,brand,model,mileage,year,link,body_status,price
233,ب ام و,سری 5 سدان,94000,2013,https://bama.ir/car/detail-5ai96h5m-bmw-5-series-sedan-520i-2013,1,1730000000
234,پژو,206 SD,60000,2016,https://bama.ir/car/detail-5xvcxsv-peugeot-206sd-v8-1395,4,143000000
235,رنو,تالیسمان,20000,2017,https://bama.ir/car/detail-4uqf9jy7-renault-talisman-e3-2017,1,1330000000
237,کیا,سراتو (مونتاژ),97000,2018,https://bama.ir/car/detail-qg2qp4o-kia-cerato-ir-2000-optional-1397,2,575000000
238,تویوتا,کمری,205000,2006,https://bama.ir/car/detail-5rsx7bnx-toyota-camry-grand-2006,2,600000000
239,بنز,کلاس S,30000,2014,https://bama.ir/car/detail-cd1trmk-mercedes-benz-s-class-s500-2014,1,14500000000
240,پژو,206 ,34500,2018,https://bama.ir/car/detail-gk2wt5a7-peugeot-206-ir-type2-1397,2,168000000
241,پژو,2008,0,2019,https://bama.ir/car/detail-qn5kxrp-peugeot-2008-1398,1,850000000
242,تویوتا,لندکروز چهار در,70000,2012,https://bama.ir/car/detail-5jccypbz-toyota-landcruiser-4door-v6-4000cc-2012,1,4700000000
243,لیفان,820,28000,2018,https://bama.ir/car/detail-dwtswz-lifan-820-1397,1,485000000
244,پژو,پارس,3000,2021,https://bama.ir/car/detail-awwn4hz-peugeot-pars-lx-1400,1,260000000
246,هیوندای,i20,68000,2015,https://bama.ir/car/detail-de3tjn-hyundai-i20-2015,1,490000000
247,هیوندای,سانتافه (ix45),88000,2014,https://bama.ir/car/detail-vsddq8ro-hyundai-santafe-ix45-2400cc-2014,1,1180000000
248,رنو,ساندرو استپ وی,5000,2018,https://bama.ir/car/detail-19qaf72-renault-sandero-stepway-at-1397,1,409000000
250,هیوندای,سوناتا,nan,2007,https://bama.ir/car/detail-6gg29v9-hyundai-sonata-4cyl-automatic-2007,1,460000000
251,پژو,پارس,6000,2020,https://bama.ir/car/detail-f52d5k7m-peugeot-pars-mt-1399,1,213000000
252,پژو,206 ,46000,2019,https://bama.ir/car/detail-re9641w-peugeot-206-ir-type5-1398,1,220000000
253,پژو,پارس,42000,2019,https://bama.ir/car/detail-9juyfham-peugeot-pars-at-1398,3,275000000
254,نیسان,پاترول دو در ,60000,1988,https://bama.ir/car/detail-jocejntk-nissan-patrol-2door-ir-1367,13,150000000
255,رنو,مگان (مونتاژ),150000,2011,https://bama.ir/car/detail-9d7mwg-renault-megan-ir-2000-1390,3,385000000
256,ب ام و,X3,50000,2015,https://bama.ir/car/detail-xon44of-bmw-x3-28-2015,1,2350000000
257,پژو,206 ,nan,2019,https://bama.ir/car/detail-j1wv63ea-peugeot-206-ir-type5-1398,1,240000000
258,شاهین,G,0,2021,https://bama.ir/car/detail-tdhdbkh-shahin-g-1400,1,500000000
259,ام وی ام,X22,61000,2019,https://bama.ir/car/detail-v2b5k2xu-mvm-x22-at-sport-excellent-1398,1,380000000
260,تیبا,هاچ بک,0,2021,https://bama.ir/car/detail-2h4u6faa-tiba-hatchback-ex-1400,1,139000000
261,بنز,کلاس E,29000,2015,https://bama.ir/car/detail-6naii6e7-mercedes-benz-e-class-e250-2015,1,3800000000
262,رنو,تندر90 ,107000,2016,https://bama.ir/car/detail-mtbbktyc-renault-tondar90-e2-1395,1,220000000
263,رنو,سیمبل,25000,2016,https://bama.ir/car/detail-he63rgn9-renault-symbol-pe-2016,2,385000000
264,هیوندای,ورنا,112000,2011,https://bama.ir/car/detail-fyoazdsx-hyundai-verna-at-1390,1,300000000
265,مزدا,3 جدید صندوق دار (مونتاژ),23500,2018,https://bama.ir/car/detail-na8c3fys-mazda-3-sedan-2.0l-type4-1397,1,720000000
266,ون,دلیکا,600000,2007,https://bama.ir/car/detail-gpzipvec-van-delica-1386,2,100000000
267,هیوندای,جنسیس کوپه,90000,2013,https://bama.ir/car/detail-b16akyai-hyundai-genesis-coupe-2013,1,1450000000
268,ام وی ام,X22,81000,2017,https://bama.ir/car/detail-6c3c7k6i-mvm-x22-mt-luxury-1396,1,295000000
269,برلیانس,H230,0,2020,https://bama.ir/car/detail-g79b9zo5-brilliance-h230-mt-1399,1,300000000
270,پژو,207,0,2020,https://bama.ir/car/detail-faeqjyw7-peugeot-207-automatic-panorama-1399,1,391000000
271,جک,جی 3 هاچ بک,130000,2012,https://bama.ir/car/detail-wa7eq4aa-jac-j3-hatchback-1391,1,145000000
272,رنو,کولیوس,76000,2017,https://bama.ir/car/detail-gcxv34da-renault-koleos-2017,1,1450000000
273,چانگان,CS 35 (مونتاژ),45000,2019,https://bama.ir/car/detail-bv21ga95-changan-cs35-ir-1398,1,425000000
274,برلیانس,H330,0,2020,https://bama.ir/car/detail-f8m6svo3-brilliance-h330-at-1.65-1399,1,385000000
275,پژو,207,nan,2020,https://bama.ir/car/detail-pgihkqdy-peugeot-207-mt-1399,1,291000000
276,هیوندای,النترا,150000,2014,https://bama.ir/car/detail-8cnmswpc-hyundai-elantra-1.8l-2014,2,670000000
277,پژو,405,301000,2009,https://bama.ir/car/detail-u13xev2n-peugeot-405-glx-1388,1,82000000
278,ب ام و,Z4,60000,2014,https://bama.ir/car/detail-bz8vc2j9-bmw-z4-28-2014,1,2150000000
279,ام جی,360,28000,2018,https://bama.ir/car/detail-fe79v1qo-mg-360-at-turbo-1397,1,590000000
280,جک,S5,4000,2019,https://bama.ir/car/detail-oh1w9o9a-jac-s5-at-1398,1,620000000
281,کیا,سراتو (مونتاژ),41000,2018,https://bama.ir/car/detail-im5us5sk-kia-cerato-ir-2000-optional-1397,1,650000000
282,پژو,206 ,300000,2004,https://bama.ir/car/detail-h2srjxr-peugeot-206-ir-type2-1383,3,82000000
283,رنو,ساندرو استپ وی,38000,2018,https://bama.ir/car/detail-duz6oxq6-renault-sandero-stepway-at-1397,1,390000000
284,پژو,206 ,115000,2016,https://bama.ir/car/detail-g43v1t1i-peugeot-206-ir-type5-1395,1,174500000
285,هیوندای,i40,12600,2015,https://bama.ir/car/detail-3tcp4dig-hyundai-i40-2015,1,1040000000
286,نیسان,ماکسیما ,210000,2010,https://bama.ir/car/detail-ve6rsjgh-nissan-maxima-ir-at-1389,1,640000000
287,سمند,X7,nan,2006,https://bama.ir/car/detail-6ieanv2-samand-x7-1385,1,85000000
288,هیوندای,اکسنت (مونتاژ),28000,2018,https://bama.ir/car/detail-odrvncon-hyundai-accent-ir-1397,1,610000000
289,بنز,کلاس A,140000,1985,https://bama.ir/car/detail-quwq744-mercedes-benz-a-class-a200-1985,4,430000000
290,ب ام و,X1,125000,2014,https://bama.ir/car/detail-3vsehdyg-bmw-x1-28-2014,2,1180000000
291,پژو,پارس,20000,2019,https://bama.ir/car/detail-ouu851f-peugeot-pars-mt-1398,1,226000000
292,فولکس,گل,144000,2007,https://bama.ir/car/detail-qpe74pn2-volkswagen-gol-1386,1,95000000
293,پژو,پارس,208000,2008,https://bama.ir/car/detail-kntk6kz-peugeot-pars-cng-1387,12,120000000
294,تیبا,صندوق دار,nan,2021,https://bama.ir/car/detail-eui1819h-tiba-sedan-sx-1400,1,129000000
295,لکسوس,NX,15000,2017,https://bama.ir/car/detail-zf5e5tuw-lexus-nx-200t-f-sport-2017,1,3100000000
296,پراید,131,67000,2018,https://bama.ir/car/detail-or8vmhwf-pride-131-se-1397,1,96900000
297,پراید,131,0,2019,https://bama.ir/car/detail-gnfzk72s-pride-131-se-1398,1,109000000
298,تویوتا,لندکروز چهار در,127000,2012,https://bama.ir/car/detail-u6gj1wvr-toyota-landcruiser-4door-v6-4000cc-2012,1,4400000000
299,هیوندای,جنسیس,150000,2011,https://bama.ir/car/detail-z8vy1zcy-hyundai-genesis-2011,3,950000000
300,هیوندای,ورنا,128000,2010,https://bama.ir/car/detail-kxzhhgvy-hyundai-verna-at-1389,3,265000000
301,هیوندای,جنسیس کوپه,60000,2011,https://bama.ir/car/detail-ayabmzq3-hyundai-genesis-coupe-2011,1,1750000000
302,هیوندای,سوناتا هیبرید,20000,2018,https://bama.ir/car/detail-nhnzcuc-hyundai-sonata-hybrid-gls-plus-2018,1,1700000000
303,رنو,فلوئنس,95000,2017,https://bama.ir/car/detail-6sdaw524-renault-fluence-e4-2017,1,720000000
304,پژو,206 ,nan,2017,https://bama.ir/car/detail-4nk1hhp-peugeot-206-ir-type2-1396,1,165000000
305,سمند,LX,4700,2018,https://bama.ir/car/detail-b8h6r5a-samand-lx-basic-1397,1,175000000
306,هیوندای,النترا,73000,2015,https://bama.ir/car/detail-31obfeod-hyundai-elantra-1.8l-2015,1,690000000
307,مزدا,3 (مونتاژ),nan,2009,https://bama.ir/car/detail-ak6eeqf-mazda-3-ir-type3-1388,2,360000000
308,لکسوس,NX هیبرید,4000,2016,https://bama.ir/car/detail-dgo2p4u-lexus-nx-hybrid-300h-2016,1,2200000000
309,پژو,206 ,61000,2016,https://bama.ir/car/detail-22h21dp-peugeot-206-ir-type5-1395,1,173000000
310,فولکس,پاسات,50000,2018,https://bama.ir/car/detail-n7z8231p-volkswagen-passat-2018,2,1660000000
311,هیوندای,سانتافه (ix45),0,2018,https://bama.ir/car/detail-r83b6k1-hyundai-santafe-ix45-2400cc-2018,1,2550000000
312,هیوندای,i20 (مونتاژ),42000,2017,https://bama.ir/car/detail-z6gspux1-hyundai-i20-ir-1396,1,590000000
313,تویوتا,لندکروز چهار در,183000,2010,https://bama.ir/car/detail-twd517b9-toyota-landcruiser-4door-v6-4000cc-2010,1,3390000000
314,هیوندای,آزرا (گرنجور),30000,2018,https://bama.ir/car/detail-p35xn8e7-hyundai-azera-4cylinder-2018,1,1930000000
315,ب ام و,سری 5 سدان,4000,2017,https://bama.ir/car/detail-cvpar37e-bmw-5-series-sedan-530i-2017,1,4500000000
316,فولکس,بیتل,100000,1960,https://bama.ir/car/detail-1w6b5d6-volkswagen-beetle-1960,1,1200000000
317,ب ام و,سری 7,18000,2017,https://bama.ir/car/detail-ybpcq9or-bmw-7-series-730li-2017,1,6500000000
318,سیتروئن,C5,260000,2007,https://bama.ir/car/detail-zsu8hqp-citroen-c5-2007,1,345000000
319,هیوندای,توسان (ix35),133000,2014,https://bama.ir/car/detail-tu6st9g8-hyundai-tucson-ix35-2.4l-2014,1,880000000
320,رنو,تالیسمان,68000,2018,https://bama.ir/car/detail-mymnnpwq-renault-talisman-e3-2018,1,1360000000
321,دانگ فنگ,H30 کراس,110000,2017,https://bama.ir/car/detail-81o2znd7-dongfeng-h30-cross-1396,1,249000000
322,رانا,LX,0,2019,https://bama.ir/car/detail-wsrz9pp-runna-lx-1398,1,200000000
323,تیبا,هاچ بک,0,2021,https://bama.ir/car/detail-p32o7i57-tiba-hatchback-ex-1400,1,138000000
324,لیفان,620,140000,2014,https://bama.ir/car/detail-1b4uaboo-lifan-620-1.8-1393,1,162000000
325,رنو,ساندرو,58000,2017,https://bama.ir/car/detail-oh35auct-renault-sandero-mt-1396,1,290000000
326,هیوندای,سوناتا,44000,2016,https://bama.ir/car/detail-rotk15mi-hyundai-sonata-4cyl-automatic-2016,1,1300000000
327,پژو,206 ,2000,2020,https://bama.ir/car/detail-36nirqex-peugeot-206-ir-type2-1399,1,195000000
328,ب ام و,سری 5 سدان,88000,2014,https://bama.ir/car/detail-qddh8muv-bmw-5-series-sedan-528i-2014,9,1930000000
329,رنو,مگان (مونتاژ),170000,2012,https://bama.ir/car/detail-t1tvyyq5-renault-megan-ir-2000-1391,12,285000000
330,ام وی ام,X22,90000,2019,https://bama.ir/car/detail-f5rvbdo-mvm-x22-mt-sport-excellent-1398,6,315000000
331,پراید,صندوق دار,290000,2006,https://bama.ir/car/detail-17e4xu56-pride-sedan-1385,4,44000000
332,مزدا,3 جدید صندوق دار (مونتاژ),0,2019,https://bama.ir/car/detail-wt74q8ao-mazda-3-sedan-2.0l-type4-1398,1,885000000
333,سیتروئن,C3 (مونتاژ),35000,2019,https://bama.ir/car/detail-6xfuh48g-citroen-c3-ir-1398,1,800000000
334,پژو,206 SD,0,2021,https://bama.ir/car/detail-ydd4774q-peugeot-206sd-v8-1400,1,265000000
335,میتسوبیشی,اوتلندر PHEV,0,2018,https://bama.ir/car/detail-n8zvfcjk-mitsubishi-outlander-phev-2018,1,2500000000
336,کیا,سراتو کوپ,110000,2013,https://bama.ir/car/detail-hvc96qes-kia-cerato-koup-2013,1,650000000
337,بنز,کلاس C,90000,2010,https://bama.ir/car/detail-uc58bqt5-mercedes-benz-c-class-c350-2010,1,1390000000
338,پژو,پارس,250000,2004,https://bama.ir/car/detail-adgn1d56-peugeot-pars-mt-1383,1,102000000
339,رنو,تالیسمان,12900,2018,https://bama.ir/car/detail-cmtgagzo-renault-talisman-e3-2018,1,1620000000
340,تویوتا,کمری,96000,2009,https://bama.ir/car/detail-betmagnx-toyota-camry-glx-2009,1,850000000
341,مزدا,3 (مونتاژ),175000,2007,https://bama.ir/car/detail-oabur5pc-mazda-3-ir-type3-1386,4,295000000
342,رنو,تندر90 ,175000,2012,https://bama.ir/car/detail-fbtr51k3-renault-tondar90-e2-1391,14,16000000
343,پراید,132,300000,2008,https://bama.ir/car/detail-kr5bgxg-pride-132-basic-1387,3,59000000
344,نیسان,ماکسیما ,170000,2004,https://bama.ir/car/detail-j1pg5bma-nissan-maxima-ir-mt-1383,1,330000000
345,رنو,مگان (مونتاژ),185000,2012,https://bama.ir/car/detail-pzk6xq3f-renault-megan-ir-2000-1391,4,345000000
346,پژو,206 ,22000,2018,https://bama.ir/car/detail-tv4uu68-peugeot-206-ir-type2-1397,1,175000000
347,پژو,پارس,0,2021,https://bama.ir/car/detail-5kc2v39u-peugeot-pars-mt-1400,1,215000000
348,تویوتا,لندکروز چهار در,220000,2010,https://bama.ir/car/detail-3cwc9h6-toyota-landcruiser-4door-v6-4000cc-2010,2,3350000000
349,هیوندای,وراکروز (ix55),114000,2010,https://bama.ir/car/detail-pgsz81z5-hyundai-veracruz-ix55-2010,1,1000000000
350,دنا,پلاس,9200,2020,https://bama.ir/car/detail-w72m2s9p-dena-plus-basic-manual-1399,1,303000000
351,پژو,206 ,39500,2018,https://bama.ir/car/detail-m7dxceg8-peugeot-206-ir-type5-1397,1,210000000
352,نیسان,مورانو,92000,2009,https://bama.ir/car/detail-cdriprzc-nissan-murano-se-2009,2,860000000
353,نیسان,ماکسیما ,145000,2011,https://bama.ir/car/detail-57ryierz-nissan-maxima-ir-at-1390,1,770000000
354,میتسوبیشی,پاجرو دو در,192000,1993,https://bama.ir/car/detail-k1jnqqdd-mitsubishi-pajero-2door-6cylinder-1993,3,570000000
355,هیوندای,جنسیس,108000,2012,https://bama.ir/car/detail-sa3msqwt-hyundai-genesis-2012,1,1350000000
356,رنو,تالیسمان,22000,2017,https://bama.ir/car/detail-yvfmvdwb-renault-talisman-e3-2017,1,1350000000
357,سانگ یانگ,تیوولی,50000,2016,https://bama.ir/car/detail-rrn5kcw2-ssang-yong-tivoli-elite-2016,1,590000000
358,کیا,اپتیما,155000,2014,https://bama.ir/car/detail-pgo7qoit-kia-optima-basic-2014,11,890000000
359,دانگ فنگ,H30 کراس,14500,2018,https://bama.ir/car/detail-wooqm47b-dongfeng-h30-cross-1397,1,290000000
360,پژو,پارس,0,2020,https://bama.ir/car/detail-7tqfge8q-peugeot-pars-mt-1399,1,222000000
361,ام وی ام,X22,66000,2018,https://bama.ir/car/detail-ds6b1ji5-mvm-x22-mt-sport-excellent-1397,2,310000000
362,سمند,LX,215000,2013,https://bama.ir/car/detail-db2zvz7p-samand-lx-ef7-cng-1392,3,125000000
363,نیسان,ماکسیما ,293000,2005,https://bama.ir/car/detail-964j2y13-nissan-maxima-ir-at-1384,3,370000000
364,کیا,اسپورتیج,78000,2014,https://bama.ir/car/detail-jvuj8jm-kia-sportage-basic-2014,14,935000000
365,تیبا,صندوق دار,98000,2016,https://bama.ir/car/detail-8g1wjn4x-tiba-sedan-sx-1395,1,96000000
366,نیسان,وانت زامیاد,0,2020,https://bama.ir/car/detail-r38via3i-nissan-zamyad-pickup-cng-1399,1,245000000
367,پژو,206 ,nan,2016,https://bama.ir/car/detail-qu2ycy6e-peugeot-206-ir-type5-1395,1,189000000
368,رنو,تالیسمان,19000,2018,https://bama.ir/car/detail-kc87wam-renault-talisman-e3-2018,1,1480000000
369,زوتی,Z300,170000,2014,https://bama.ir/car/detail-mafo6vii-zotye-z300-2014,1,270000000
370,پژو,206 ,0,2020,https://bama.ir/car/detail-46u92qz2-peugeot-206-ir-type2-1399,1,199000000
371,رنو,تندر90 ,143000,2012,https://bama.ir/car/detail-59o2n4gn-renault-tondar90-e2-1391,4,153000000
372,رنو,ساندرو استپ وی,90000,2016,https://bama.ir/car/detail-fncsxj8f-renault-sandero-stepway-at-1395,1,345000000
373,پژو,206 ,225000,2005,https://bama.ir/car/detail-fm3fcqyc-peugeot-206-ir-type3-1384,4,82000000
374,ب ام و,سری 3 سدان,30000,2017,https://bama.ir/car/detail-2y6pucje-bmw-3-series-sedan-320i-2017,1,1900000000
375,سوزوکی,گراند ویتارا (مونتاژ),84000,2016,https://bama.ir/car/detail-1wtriqsy-suzuki-grand-vitara-ir-at-2.4-1395,1,750000000
376,پراید,111,71000,2016,https://bama.ir/car/detail-smdgrwzc-pride-111-se-1395,1,95000000
377,پژو,207,61000,2018,https://bama.ir/car/detail-pfue9t48-peugeot-207-mt-1397,1,255000000
378,کیا,اسپورتیج,193000,2013,https://bama.ir/car/detail-e8tidze-kia-sportage-basic-2013,4,750000000
379,تیبا,صندوق دار,58000,2016,https://bama.ir/car/detail-macmzntv-tiba-sedan-ex-1395,1,102000000
380,مزدا,3 جدید صندوق دار (مونتاژ),0,2019,https://bama.ir/car/detail-koqh1myy-mazda-3-sedan-2.0l-type4-1398,1,910000000
381,پژو,پارس,45000,2019,https://bama.ir/car/detail-iyiq4njq-peugeot-pars-lx-1398,4,165000000
382,هایما,S7,73000,2016,https://bama.ir/car/detail-ckxectf-haima-s7-2.0l-1395,1,485000000
383,ام وی ام,X33 S,5000,2020,https://bama.ir/car/detail-wgsirhvj-mvm-x33s-at-sport-1399,1,485000000
384,پژو,206 ,317000,2005,https://bama.ir/car/detail-hmvgw2m1-peugeot-206-ir-type2-1384,12,80000000
385,رنو,تالیسمان,12000,2018,https://bama.ir/car/detail-3yh9ddgo-renault-talisman-e3-2018,1,1580000000
386,رنو,تندر وانت,171000,2016,https://bama.ir/car/detail-hzgu5xj2-renault-tundar-pickup-1395,1,239000000
387,هیوندای,جنسیس,132000,2011,https://bama.ir/car/detail-rq2x9cz-hyundai-genesis-2011,5,980000000
388,ب ام و,سری 3 سدان,166000,2013,https://bama.ir/car/detail-nneghxwm-bmw-3-series-sedan-328i-2013,1,1500000000
389,پژو,پارس,61000,2013,https://bama.ir/car/detail-ec7hmmdv-peugeot-pars-mt-1392,4,129000000
390,هیوندای,سانتافه (ix45),115000,2015,https://bama.ir/car/detail-198bnmfc-hyundai-santafe-ix45-2400cc-2015,1,1150000000
391,تویوتا,پرادو  چهار در,104000,2013,https://bama.ir/car/detail-ui3bkys6-toyota-prado-4doors-6cylinderonroad-2013,1,3250000000
392,تویوتا,پرادو دو در,190000,2007,https://bama.ir/car/detail-f3pq1vky-toyota-prado-2doors-4cylinder-2007,3,985000000
393,هیوندای,آزرا (گرنجور),11000,2019,https://bama.ir/car/detail-vnupv47-hyundai-azera-4cylinder-2019,1,2100000000
394,ب ام و,سری 7,124000,2011,https://bama.ir/car/detail-fkxugc3k-bmw-7-series-730li-2011,2,2030000000
395,لکسوس,NX هیبرید,70000,2017,https://bama.ir/car/detail-v1hrkmdx-lexus-nx-hybrid-300h-2017,1,2420000000
396,لکسوس,NX,25000,2017,https://bama.ir/car/detail-3g366tuy-lexus-nx-200t-f-sport-2017,1,2780000000
397,رنو,مگان (مونتاژ),117000,2009,https://bama.ir/car/detail-f13z5e8q-renault-megan-ir-e1-1600-1388,2,245000000
398,برلیانس,H320,11000,2017,https://bama.ir/car/detail-xcaq5dhi-brilliance-h320-at-1396,1,337000000
399,پژو,206 ,57000,2018,https://bama.ir/car/detail-vh5apk2n-peugeot-206-ir-type5-1397,11,195000000
400,کیا,اپتیما,93000,2017,https://bama.ir/car/detail-wunoo2ng-kia-optima-gtline-2017,1,1480000000
401,پژو,206 ,0,2020,https://bama.ir/car/detail-1jcz2akz-peugeot-206-ir-type2-1399,1,198000000
402,پژو,207,30000,2017,https://bama.ir/car/detail-6qnb6a2-peugeot-207-mt-1396,1,250000000
403,چری,تیگو 7,0,2020,https://bama.ir/car/detail-ca847q1-chery-tiggo7-ie-1399,1,850000000
404,تویوتا,پرادو دو در,13000,2013,https://bama.ir/car/detail-rtykmqb5-toyota-prado-2doors-4cylinder-2013,1,3100000000
405,سوزوکی,گراند ویتارا (مونتاژ),37000,2018,https://bama.ir/car/detail-o365rjn8-suzuki-grand-vitara-ir-at-2.4-1397,1,870000000
406,برلیانس,H320,50000,2018,https://bama.ir/car/detail-9exzhk4y-brilliance-h320-mt-1.65-1397,1,270000000
407,رنو,ساندرو استپ وی,26000,2018,https://bama.ir/car/detail-xexzh7s8-renault-sandero-stepway-at-1397,1,395000000
408,پژو,پارس,0,2020,https://bama.ir/car/detail-ox7wgmq4-peugeot-pars-mt-1399,1,227000000
409,سمند,SE,nan,2011,https://bama.ir/car/detail-t513aony-samand-se-1390,1,105000000
410,ب ام و,سری 3 سدان,150000,2005,https://bama.ir/car/detail-25fdzg2-bmw-3-series-sedan-318i-2005,1,690000000
